COBERTURA,ID_ENTIDAD,ID_MUNICIPIO,ANIO,MES,ID_HORA,ID_MINUTO,ID_DIA,DIASEMANA,URBANA,SUBURBANA,TIPACCID,AUTOMOVIL,CAMPASAJ,MICROBUS,PASCAMION,OMNIBUS,TRANVIA,CAMIONETA,CAMION,TRACTOR,FERROCARRI,MOTOCICLET,BICICLETA,OTROVEHIC,CAUSAACCI,CAPAROD,SEXO,ALIENTO,CINTURON,ID_EDAD,CONDMUERTO,CONDHERIDO,PASAMUERTO,PASAHERIDO,PEATMUERTO,PEATHERIDO,CICLMUERTO,CICLHERIDO,OTROMUERTO,OTROHERIDO,NEMUERTO,NEHERIDO,CLASACC,ESTATUS,FUENTE_ANIO
Municipal,2,4,2023,10,8,19,25,Miercoles,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,0,0,0,0,0,1,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,21,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,10,12,21,25,Miercoles,Accidente en intersección,Sin accidente en esta zona,Colisión con peatón (atropellamiento),0,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,66,0,0,0,0,0,1,0,0,0,0,0,0,No fatal,Cifras Definitivas,2023
Municipal,2,4,2023,10,16,20,25,Miercoles,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,0,0,0,0,0,0,0,1,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,22,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,10,20,47,25,Miercoles,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,0,0,0,0,0,1,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,24,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,10,20,47,25,Miercoles,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,0,0,0,0,0,1,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,24,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,10,1,12,26,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,18,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,10,7,17,26,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,1,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,37,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,10,8,46,26,Jueves,Accidente en intersección,Sin accidente en esta zona,Caída de pasajero,0,0,0,1,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,41,0,0,0,1,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas,2023
Municipal,2,4,2023,10,12,12,26,Jueves,Accidente en no intersección,Sin accidente en esta zona,Volcadura,1,0,0,0,0,0,0,0,0,0,1,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,45,0,1,0,0,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas,2023
Municipal,2,4,2023,10,17,52,26,Jueves,Accidente en no intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,42,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,10,20,3,26,Jueves,Accidente en no intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,36,0,1,0,0,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas,2023
Municipal,2,4,2023,10,21,0,26,Jueves,Accidente en intersección,Sin accidente en esta zona,Volcadura,1,0,0,0,0,0,0,0,0,0,1,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,60,0,1,0,0,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas,2023
Municipal,2,4,2023,10,23,36,26,Jueves,Accidente en intersección,Sin accidente en esta zona,Salida del camino,0,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Mujer,No,Se ignora,26,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,10,0,15,27,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,0,1,0,0,0,0,0,1,0,0,0,0,0,Conductor,Pavimentada,Se fugó,Se ignora,Se ignora,0,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,10,1,0,27,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con peatón (atropellamiento),0,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,27,0,0,0,0,0,1,0,0,0,0,0,0,No fatal,Cifras Definitivas,2023
Municipal,2,4,2023,10,14,30,27,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,1,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,47,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,10,14,39,27,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,50,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,10,15,7,27,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,0,2,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Se fugó,Se ignora,Se ignora,0,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,10,15,50,27,Viernes,Accidente en intersección,Sin accidente en esta zona,Volcadura,1,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Mujer,No,Se ignora,25,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,10,20,11,27,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con peatón (atropellamiento),1,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Se fugó,Se ignora,Se ignora,0,0,0,0,0,0,1,0,0,0,0,0,0,No fatal,Cifras Definitivas,2023
Municipal,2,4,2023,10,21,1,27,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con peatón (atropellamiento),1,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Se fugó,Se ignora,Se ignora,0,0,0,0,0,0,1,0,0,0,0,0,0,No fatal,Cifras Definitivas,2023
Municipal,2,4,2023,10,21,1,27,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con peatón (atropellamiento),1,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Se fugó,Se ignora,Se ignora,0,0,0,0,0,0,1,0,0,0,0,0,0,No fatal,Cifras Definitivas,2023
Municipal,2,4,2023,10,22,9,27,Viernes,Accidente en no intersección,Sin accidente en esta zona,Colisión con peatón (atropellamiento),0,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,24,0,0,0,0,0,1,0,0,0,0,0,0,No fatal,Cifras Definitivas,2023
Municipal,2,4,2023,10,22,27,27,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,0,1,0,0,0,0,1,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,24,0,0,0,1,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas,2023
Municipal,2,4,2023,10,2,44,28,Sabado,Accidente en no intersección,Sin accidente en esta zona,Colisión con peatón (atropellamiento),0,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Mujer,No,Se ignora,99,0,0,0,0,1,0,0,0,0,0,0,0,Fatal,Cifras Definitivas,2023
Municipal,2,4,2023,10,2,44,28,Sabado,Accidente en no intersección,Sin accidente en esta zona,Colisión con peatón (atropellamiento),0,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Mujer,No,Se ignora,99,0,0,0,0,1,0,0,0,0,0,0,0,Fatal,Cifras Definitivas,2023
Municipal,2,4,2023,10,5,58,28,Sabado,Sin accidente en esta zona,Accidente en carretera estatal,Volcadura,1,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Mujer,No,Se ignora,22,0,1,0,0,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas,2023
Municipal,2,4,2023,10,8,28,28,Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,25,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,10,9,41,28,Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,27,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,10,18,25,28,Sabado,Accidente en no intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,0,0,0,0,0,1,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,43,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,10,20,29,28,Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Mujer,Sí,Se ignora,54,0,1,0,2,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas,2023
Municipal,2,4,2023,10,21,18,28,Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Mujer,No,Se ignora,22,0,1,0,1,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas,2023
Municipal,2,4,2023,10,23,32,28,Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Sí,Se ignora,33,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,10,1,50,29,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,34,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,10,6,38,29,Domingo,Accidente en no intersección,Sin accidente en esta zona,Colisión con vehículo automotor,0,1,0,0,0,0,0,0,0,0,0,0,1,Conductor,Pavimentada,Hombre,No,Se ignora,22,0,1,0,3,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas,2023
Municipal,2,4,2023,10,7,10,29,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,59,0,1,0,0,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas,2023
Municipal,2,4,2023,10,8,51,29,Domingo,Accidente en no intersección,Sin accidente en esta zona,Volcadura,1,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,99,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,10,20,29,29,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Mujer,Sí,Se ignora,54,0,1,0,2,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas,2023
Municipal,2,4,2023,10,21,19,29,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con peatón (atropellamiento),1,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,49,0,0,0,0,0,1,0,0,0,0,0,0,No fatal,Cifras Definitivas,2023
Municipal,2,4,2023,10,21,41,29,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,39,0,1,0,2,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas,2023
Municipal,2,4,2023,10,9,31,30,lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,25,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,10,10,51,30,lunes,Accidente en no intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,21,0,0,0,1,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas,2023
Municipal,2,4,2023,10,11,12,30,lunes,Accidente en intersección,Sin accidente en esta zona,Salida del camino,0,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,82,0,1,0,0,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas,2023
Municipal,2,4,2023,10,12,50,30,lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,0,2,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Mujer,No,Se ignora,20,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,10,15,8,30,lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,0,0,0,0,0,1,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,41,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,10,15,34,30,lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,0,0,0,0,0,0,2,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,28,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,10,18,11,30,lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con peatón (atropellamiento),0,0,0,0,0,0,1,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,23,0,0,0,0,0,1,0,0,0,0,0,0,No fatal,Cifras Definitivas,2023
Municipal,2,4,2023,10,18,21,30,lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,0,0,0,0,0,0,0,1,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,47,0,1,0,0,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas,2023
Municipal,2,4,2023,10,21,45,30,lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,20,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,10,7,19,31,Martes,Accidente en no intersección,Sin accidente en esta zona,Colisión con motocicleta,1,0,0,0,0,0,0,0,0,0,1,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,37,0,1,0,0,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas,2023
Municipal,2,4,2023,10,8,10,31,Martes,Accidente en intersección,Sin accidente en esta zona,Volcadura,0,2,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,81,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,10,12,55,31,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,31,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,10,12,55,31,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,31,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,10,15,51,31,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,28,0,0,0,1,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas,2023
Municipal,2,4,2023,10,16,14,31,Martes,Accidente en intersección,Sin accidente en esta zona,Salida del camino,1,0,0,0,0,0,0,0,0,0,1,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,21,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,10,19,19,31,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con motocicleta,1,0,0,0,0,0,0,0,0,0,1,0,0,Conductor,Pavimentada,Mujer,No,Se ignora,40,0,1,0,0,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas,2023
Municipal,2,4,2023,10,19,42,31,Martes,Sin accidente en esta zona,Accidente en carretera estatal,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Se fugó,Se ignora,Se ignora,0,0,1,0,0,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas,2023
Municipal,2,4,2023,10,21,23,31,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Mujer,No,Se ignora,33,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,10,21,50,31,Martes,Sin accidente en esta zona,Accidente en carretera estatal,Colisión con vehículo automotor,0,2,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,29,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,10,22,32,31,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Se fugó,Se ignora,Se ignora,0,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,11,6,12,1,Miercoles,Accidente en intersección,Sin accidente en esta zona,Salida del camino,0,0,0,0,0,0,1,0,0,0,0,0,0,Conductor,Pavimentada,Se fugó,Se ignora,Se ignora,0,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,11,7,53,1,Miercoles,Accidente en no intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Mujer,No,Se ignora,23,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,11,14,51,1,Miercoles,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,20,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,11,17,0,1,Miercoles,Accidente en no intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,0,0,0,0,0,0,0,1,0,0,0,0,Conductor,Pavimentada,Se fugó,Se ignora,Se ignora,0,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,11,18,43,1,Miercoles,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,0,1,0,0,0,0,1,0,0,0,0,0,0,Conductor,Pavimentada,Mujer,No,Se ignora,28,0,1,0,1,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas,2023
Municipal,2,4,2023,11,22,11,1,Miercoles,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,31,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,11,10,50,2,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,0,0,0,0,0,1,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,30,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,11,11,22,2,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,0,1,0,0,0,0,0,1,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,69,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,11,12,52,2,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,0,0,0,0,0,0,2,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,52,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,11,20,19,2,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con motocicleta,1,0,0,0,0,0,0,0,0,0,1,0,0,Conductor,Pavimentada,Mujer,No,Se ignora,99,0,1,0,0,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas,2023
Municipal,2,4,2023,11,3,15,3,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,0,0,0,0,0,0,1,1,0,0,0,0,0,Conductor,Pavimentada,Hombre,Sí,Se ignora,28,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,11,4,25,3,Viernes,Accidente en no intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,0,0,0,0,0,0,1,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,22,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,11,16,6,3,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,24,0,0,0,1,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas,2023
Municipal,2,4,2023,11,19,53,3,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,28,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,11,23,58,3,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Sí,Se ignora,59,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,11,4,16,4,Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,0,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Se fugó,Se ignora,Se ignora,0,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,11,9,20,4,Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,0,0,0,0,0,1,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,37,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,11,23,42,4,Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Se fugó,Se ignora,Se ignora,0,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,11,2,4,5,Domingo,Accidente en no intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,27,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,11,6,21,5,Domingo,Accidente en no intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,19,0,1,0,1,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas,2023
Municipal,2,4,2023,11,8,52,5,Domingo,Accidente en intersección,Sin accidente en esta zona,Salida del camino,1,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Se fugó,Se ignora,Se ignora,0,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,11,20,5,5,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con peatón (atropellamiento),1,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,60,0,0,0,0,0,1,0,0,0,0,0,0,No fatal,Cifras Definitivas,2023
Municipal,2,4,2023,11,21,16,5,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,36,0,1,0,1,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas,2023
Municipal,2,4,2023,11,22,54,5,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,0,1,0,0,0,0,1,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,37,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
Municipal,2,4,2023,11,7,42,6,lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,0,0,0,0,0,0,1,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,38,0,1,0,1,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas,2023
Municipal,2,4,2023,11,7,43,6,lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con peatón (atropellamiento),1,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Se fugó,Se ignora,Se ignora,0,0,0,0,0,0,1,0,0,0,0,0,0,No fatal,Cifras Definitivas,2023
Municipal,2,4,2023,11,10,19,6,lunes,Accidente en no intersección,Sin accidente en esta zona,Salida del camino,1,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Mujer,No,Se ignora,22,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2023
